"country_region_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"NG","2020-02-26",-3.43243243243243,-2.18918918918919,-0.756756756756757,-0.756756756756757,2.81081081081081,0.108108108108108
"US","2020-02-26",7.70034843205575,3.29965156794425,5.76655052264808,4.27351916376307,1.20209059233449,-0.374564459930314
"ZA","2020-02-26",0.2,-2.7,-3.5,-0.7,4.7,-0.2
"AU","2020-02-27",-1.68939393939394,2.72727272727273,1.95454545454545,11.9318181818182,14.219696969697,-1.46212121212121
"BR","2020-02-27",-8.25739644970414,-0.0828402366863905,-11.2485207100592,0.257396449704142,9.08579881656805,1.27218934911243
"GB","2020-02-27",2.15340909090909,1.77556818181818,4.48011363636364,0.332386363636364,-0.0170454545454545,0.585227272727273
"IN","2020-02-27",1.2003367003367,0.666666666666667,3.79124579124579,3.47138047138047,4.84511784511785,-0.772727272727273
"IT","2020-02-27",-8.25196850393701,-3.03937007874016,-0.850393700787402,-18.7637795275591,-9.51968503937008,5.05511811023622
"NG","2020-02-27",-0.236842105263158,0.447368421052632,0,0.236842105263158,3,0.789473684210526
"US","2020-02-27",7.51819757365685,3.29116117850953,10.8318890814558,5.21490467937608,0.92894280762565,-0.294627383015598
"ZA","2020-02-27",5.1,2.9,-3.8,2.7,3.9,-0.2
"AU","2020-02-28",1.6044776119403,5.40298507462687,7.35074626865672,14.4029850746269,17.1716417910448,-2.73134328358209
"BR","2020-02-28",-7.49725274725275,0.467032967032967,-14.6236263736264,-5.73901098901099,12.6648351648352,1.39835164835165
"GB","2020-02-28",-0.742627345844504,1.42359249329759,-13.9276139410188,0.463806970509383,-0.667560321715818,0.954423592493298
"IN","2020-02-28",1.63299663299663,1.24074074074074,4.16835016835017,2.84343434343434,6.28787878787879,-0.444444444444444
"IT","2020-02-28",-6.51968503937008,-2.60629921259843,11.7322834645669,-17.5196850393701,-9.24409448818898,4.5748031496063
"NG","2020-02-28",0.447368421052632,1.92105263157895,1.47368421052632,-0.394736842105263,3.73684210526316,0.315789473684211
"US","2020-02-28",7.85472972972973,4.4375,13.3192567567568,6.96452702702703,2.14864864864865,-0.989864864864865
"ZA","2020-02-28",11.7,10.3,-2.3,14.1,3.6,-2.3
"AU","2020-02-29",5.30769230769231,7.02884615384615,26.0480769230769,12.75,3.84615384615385,-1
"BR","2020-02-29",-4.92119565217391,2.76358695652174,-14.6440217391304,-8.21195652173913,4.27989130434783,3.23641304347826
"GB","2020-02-29",2.32267441860465,2.65988372093023,-16.1104651162791,-1.54941860465116,0.526162790697674,0.450581395348837
"IN","2020-02-29",-1.070826306914,-1.02192242833052,0.75885328836425,1.56998313659359,8.21922428330523,-0.254637436762226
"IT","2020-02-29",-8.55905511811024,-2.39370078740157,5.1496062992126,-14.1102362204724,-6.81102362204724,3.33070866141732
"NG","2020-02-29",1.17948717948718,0.717948717948718,1.43589743589744,-1.61538461538462,0.487179487179487,0.538461538461538
"US","2020-02-29",11.2544802867384,6.73118279569892,25.6451612903226,8.99641577060932,3.22222222222222,-1.86379928315412
"ZA","2020-02-29",15.2222222222222,13,-3.77777777777778,4.22222222222222,4.88888888888889,-1.66666666666667
"AU","2020-03-01",3.30769230769231,11.4505494505495,16.4505494505494,7.23076923076923,-0.395604395604396,-0.395604395604396
"BR","2020-03-01",-10.6847133757962,2.28025477707006,-21.0891719745223,-9.34394904458599,-1.92675159235669,4.54140127388535
"GB","2020-03-01",6.575,3.03571428571429,12.1678571428571,5.83928571428571,1.09285714285714,-0.767857142857143
"IN","2020-03-01",0.88336192109777,2,1.95368782161235,2.23499142367067,4.44768439108062,0.219554030874786
"IT","2020-03-01",-16.6341463414634,-6.64227642276423,-21.0243902439024,-22.869918699187,-4.96747967479675,4.33333333333333
"NG","2020-03-01",-0.46875,2.46875,0.0625,0.15625,3.03125,0.1875
"US","2020-03-01",14.3478260869565,9.11857707509881,33.9110671936759,10.2490118577075,3.04743083003953,-1.43280632411067
"ZA","2020-03-01",18.3333333333333,20.3333333333333,-1,7.33333333333333,7.55555555555556,-1.11111111111111
"AU","2020-03-02",-3.00793650793651,7.88095238095238,2.53174603174603,8.90476190476191,10.531746031746,-0.476190476190476
"BR","2020-03-02",-10.0178571428571,-1.61011904761905,-20.172619047619,-3.13392857142857,15.4672619047619,0.229166666666667
"GB","2020-03-02",4.54191616766467,4.51796407185629,13.2455089820359,1.79041916167665,0.844311377245509,0.140718562874251
"IN","2020-03-02",1.50847457627119,2.48813559322034,4.92542372881356,2.72372881355932,5.66779661016949,-0.623728813559322
"IT","2020-03-02",-11.448,-5.072,-22.52,-20.368,-6.512,4.224
"NG","2020-03-02",-2.36363636363636,-0.515151515151515,-1.45454545454545,-0.636363636363636,2.84848484848485,0.454545454545455
"US","2020-03-02",8.02146690518784,6.07871198568873,14.2862254025045,3.15026833631485,3.49016100178891,-0.606440071556351
"ZA","2020-03-02",4.9,7.2,-2.1,6.5,7.6,0.3
"AU","2020-03-03",-3.05882352941176,10.4044117647059,-9.40441176470588,11.0220588235294,15.2205882352941,-1.46323529411765
"BR","2020-03-03",-8.12023460410557,-0.50733137829912,-16.2815249266862,-2.35777126099707,14.1319648093842,-0.170087976539589
"GB","2020-03-03",3.46846846846847,3.84984984984985,10.6966966966967,0.036036036036036,1.15015015015015,0.12012012012012
"IN","2020-03-03",0.205432937181664,1.16638370118846,3.62308998302207,2.35993208828523,5.37521222410866,-0.494057724957555
"IT","2020-03-03",-6.5748031496063,-1.92913385826772,-5.74803149606299,-18.3779527559055,-6.03937007874016,3.75590551181102
"NG","2020-03-03",-0.529411764705882,0.470588235294118,-2.02941176470588,-0.558823529411765,2.35294117647059,0.117647058823529
"US","2020-03-03",10.9907063197026,9.60594795539033,23.635687732342,4.65613382899628,1.59479553903346,-0.639405204460966
"ZA","2020-03-03",2.77777777777778,4.77777777777778,-1.11111111111111,6,9.11111111111111,-0.444444444444444
"AU","2020-03-04",-1.23188405797101,17.2246376811594,-13.4420289855072,8.23188405797101,14.2246376811594,-0.898550724637681
"BR","2020-03-04",-5.72424242424242,0.645454545454546,-11.3787878787879,-0.284848484848485,15.8030303030303,-0.684848484848485
"GB","2020-03-04",1.61581920903955,4.20056497175141,1.09604519774011,-0.864406779661017,0.694915254237288,0.584745762711864
"IN","2020-03-04",1.32081911262799,4.06655290102389,2.82081911262799,4.42832764505119,7.68259385665529,-0.515358361774744
"IT","2020-03-04",-6.14285714285714,0.111111111111111,6.28571428571429,-16.5793650793651,-6.34126984126984,3.42063492063492
"NG","2020-03-04",0.815789473684211,1.92105263157895,-2.39473684210526,-0.894736842105263,2.57894736842105,0.342105263157895
"US","2020-03-04",8.61844484629295,6.69258589511754,21.6564195298373,4.12658227848101,1.74141048824593,-0.475587703435805
"ZA","2020-03-04",3.5,4.3,0.4,4.7,8.4,0.7
"AU","2020-03-05",-3.14074074074074,11.762962962963,-20.0518518518519,8.27407407407407,13.6296296296296,-0.355555555555556
"BR","2020-03-05",-1.75384615384615,3.88307692307692,-4.73846153846154,2.84615384615385,16.8707692307692,-1.38461538461538
"GB","2020-03-05",-0.430594900849858,3.1699716713881,0.487252124645892,-1.47592067988669,0.286118980169972,0.784702549575071
"IN","2020-03-05",0.978114478114478,3.24747474747475,3.24074074074074,4.26262626262626,6.68686868686869,0.121212121212121
"IT","2020-03-05",-10.9370078740157,0.102362204724409,-9.61417322834646,-24.9448818897638,-15.3937007874016,6.53543307086614
"NG","2020-03-05",3.48571428571429,2.2,3.05714285714286,3.08571428571429,2.91428571428571,0.171428571428571
"US","2020-03-05",8.05434782608696,7.1231884057971,23.6231884057971,4.80072463768116,1.68840579710145,-0.516304347826087
"ZA","2020-03-05",4,5.4,1.7,4.5,7.9,0.3
"AU","2020-03-06",0.795454545454545,14.1742424242424,-2.10606060606061,10.5454545454545,16.3030303030303,-2.25
"BR","2020-03-06",2.53591160220994,7.3121546961326,-1.75138121546961,4.33425414364641,17.1298342541436,-1.54972375690608
"GB","2020-03-06",4.8328611898017,6.48158640226629,25.8838526912181,3.69971671388102,0.657223796033994,0.0028328611898017
"IN","2020-03-06",0.420608108108108,1.19425675675676,1.46959459459459,4.58277027027027,7.06756756756757,0.763513513513513
"IT","2020-03-06",-13.6535433070866,-0.811023622047244,-5.75590551181102,-27.007874015748,-16.0393700787402,7.35433070866142
"NG","2020-03-06",1.42105263157895,0.921052631578947,4.94736842105263,1.18421052631579,4.42105263157895,0.552631578947368
"US","2020-03-06",4.96581196581197,3.88034188034188,17.6017094017094,5.08547008547009,1.87863247863248,-0.348717948717949
"ZA","2020-03-06",3.6,5,3.2,6.2,7.5,-1
"AU","2020-03-07",1.75961538461538,12.2980769230769,12.0480769230769,6.51923076923077,1.92307692307692,-0.0288461538461538
"BR","2020-03-07",6.93239436619718,10.9521126760563,-2.07042253521127,1.38591549295775,6.10985915492958,0.380281690140845
"GB","2020-03-07",1.13056379821958,3.27299703264095,9.01186943620178,3.11572700296736,1.69139465875371,-0.0979228486646884
"IN","2020-03-07",3.80919931856899,5.45826235093697,4.55025553662692,10.6831345826235,7.61839863713799,-0.425894378194208
"IT","2020-03-07",-19.2913385826772,-0.543307086614173,0.0551181102362205,-25.3385826771654,-15.1181102362205,6.5511811023622
"NG","2020-03-07",4.75675675675676,4.05405405405405,4.7027027027027,3.43243243243243,4.35135135135135,-0.675675675675676
"US","2020-03-07",9.02636534839925,7.54990583804143,42.9811676082862,9.83992467043315,3.32391713747646,-1.35593220338983
"ZA","2020-03-07",3.55555555555556,4.22222222222222,2,-0.444444444444444,6.44444444444444,-0.222222222222222
"AU","2020-03-08",1.20652173913043,10.2065217391304,6.6195652173913,3.19565217391304,-1.35869565217391,-0.260869565217391
"BR","2020-03-08",7.6742671009772,9.48534201954397,-2.92508143322476,-0.511400651465798,2.1400651465798,1.39413680781759
"GB","2020-03-08",3.81949458483755,3.51263537906137,15.6064981949458,4.25631768953069,0.996389891696751,-0.574007220216607
"IN","2020-03-08",7.79209621993127,11.2302405498282,7.39690721649485,11.5446735395189,6.31615120274914,-0.264604810996564
"IT","2020-03-08",-30.2926829268293,-5.30081300813008,2.60162601626016,-27.1788617886179,-9.90243902439024,6.03252032520325
"NG","2020-03-08",0.34375,1.5,1.875,1.0625,3.90625,0.375
"US","2020-03-08",10.7719665271967,7.60878661087866,65.4728033472803,10.0020920502092,1.74686192468619,-0.951882845188284
"ZA","2020-03-08",-2.77777777777778,1.11111111111111,-7.22222222222222,-8.11111111111111,3.55555555555556,1.88888888888889
"AU","2020-03-09",-4.75806451612903,5.79838709677419,11.4596774193548,-7.37096774193548,-12.2661290322581,3.75
"BR","2020-03-09",-2.92537313432836,2.27462686567164,-7.35522388059701,2.4,17.6059701492537,-1.18208955223881
"GB","2020-03-09",0.207100591715976,4.5887573964497,5.36390532544379,-1.15976331360947,0.230769230769231,0.849112426035503
"IN","2020-03-09",5.60271646859083,10.6196943972835,11.8098471986418,2.54329371816638,-10.4142614601019,2.61629881154499
"IT","2020-03-09",-28.6220472440945,-2.67716535433071,-21.2047244094488,-39.4803149606299,-22.5354330708661,10.3858267716535
"NG","2020-03-09",-0.484848484848485,-0.0606060606060606,0.636363636363636,2.81818181818182,3.57575757575758,0.363636363636364
"US","2020-03-09",6.72075471698113,6.80188679245283,40.9283018867925,2.72641509433962,0.549056603773585,0.069811320754717
"ZA","2020-03-09",-10.2,-7.3,-7.5,-2.8,6.2,1.1
"AU","2020-03-10",-3.85820895522388,10.089552238806,-4.85820895522388,7.73880597014925,13.4029850746269,-0.776119402985075
"BR","2020-03-10",-2.71865443425076,2.80733944954128,-7.84097859327217,2.6605504587156,16.5932721712538,-1.60244648318043
"GB","2020-03-10",0.380116959064327,6.23099415204678,5.16666666666667,-1.96198830409357,0.0204678362573099,1.07894736842105
"IN","2020-03-10",-21.9351535836177,-24.7952218430034,-0.0221843003412969,-22.061433447099,-40.6587030716724,10.0853242320819
"IT","2020-03-10",-42.488188976378,-4.54330708661417,-28.8188976377953,-47.6771653543307,-29.3464566929134,14.5905511811024
"NG","2020-03-10",-0.638888888888889,-0.0277777777777778,1.05555555555556,1.75,2.83333333333333,0.388888888888889
"US","2020-03-10",6.8537037037037,7.79259259259259,29.2444444444444,1.92592592592593,-1.06111111111111,0.453703703703704
"ZA","2020-03-10",-9.7,-8.9,-6.2,-4,4.6,-0.7
"AU","2020-03-11",-3.42647058823529,10.4117647058824,0.286764705882353,8.52941176470588,13.7279411764706,-0.720588235294118
"BR","2020-03-11",-3.58787878787879,0.906060606060606,-6.39393939393939,2.41515151515152,16.3060606060606,-1.40909090909091
"GB","2020-03-11",0.575498575498576,5.54700854700855,10.6296296296296,-3.5014245014245,-0.321937321937322,1.17663817663818
"IN","2020-03-11",-2.21672354948805,-0.0238907849829352,3.49829351535836,3.7542662116041,-8.10580204778157,1.03412969283276
"IT","2020-03-11",-51.511811023622,-17.4173228346457,-31.0157480314961,-53.6141732283465,-35.0787401574803,17.259842519685
"NG","2020-03-11",-1.94736842105263,-0.605263157894737,-0.263157894736842,-2.07894736842105,1.47368421052632,0.526315789473684
"US","2020-03-11",7.80519480519481,10.7235621521336,35.1725417439703,2.45640074211503,-1.25788497217069,0.153988868274583
"ZA","2020-03-11",-9.4,-9.3,-5.2,-6,3.1,-1.3
"AU","2020-03-12",-2.08333333333333,14.1363636363636,7.4469696969697,10.4318181818182,13.030303030303,-0.78030303030303
"BR","2020-03-12",-3.86875,0.971875,-4.734375,3.225,16.2875,-1.29375
"GB","2020-03-12",0.4375,11.8494318181818,6.69886363636364,-5.02556818181818,-1.31818181818182,1.55965909090909
"IN","2020-03-12",1.85160202360877,3.99494097807757,5.61045531197302,6.90050590219224,1.04721753794266,-0.185497470489039
"IT","2020-03-12",-69.511811023622,-25.992125984252,-57.9527559055118,-63.8582677165354,-44.740157480315,22.8582677165354
"NG","2020-03-12",0.4,1.02857142857143,3.51428571428571,1.68571428571429,0.342857142857143,0.571428571428571
"US","2020-03-12",7.51933701657459,23.2817679558011,29.7918968692449,0.0681399631675875,-2.79926335174954,0.812154696132597
"ZA","2020-03-12",-7.4,-7.4,-4,-6.9,2.3,-2.1
"AU","2020-03-13",-1,19.6136363636364,-2,8.60606060606061,14.8939393939394,-0.757575757575758
"BR","2020-03-13",-2.5195530726257,2.68715083798883,-4.36871508379888,2.46927374301676,18.1815642458101,-1.45530726256983
"GB","2020-03-13",-0.929178470254957,12.0679886685552,17.1444759206799,-4.07648725212465,-3.58640226628895,2.11331444759207
"IN","2020-03-13",-1.14965986394558,1.23299319727891,3.44897959183673,3.23469387755102,2.85714285714286,0.780612244897959
"IT","2020-03-13",-74.1338582677165,-30.488188976378,-61.1653543307087,-67.9212598425197,-50.7086614173228,26.2283464566929
"NG","2020-03-13",0.105263157894737,1.02631578947368,4.55263157894737,2.23684210526316,2.47368421052632,0.526315789473684
"US","2020-03-13",1.80240549828179,27.3676975945017,15.4570446735395,-3.63058419243986,-5.88487972508591,2.70446735395189
"ZA","2020-03-13",-1.2,-0.6,-3.5,-3.2,2.3,-4
"AU","2020-03-14",-0.0294117647058824,25.1960784313725,-9.33333333333333,-3.22549019607843,2.67647058823529,2.38235294117647
"BR","2020-03-14",-2.16343490304709,5.12742382271468,-5.46260387811634,-3.54293628808864,4.82825484764543,1.20498614958449
"GB","2020-03-14",-6.81791044776119,9.49850746268657,3.1044776119403,-10.1761194029851,-1.69850746268657,2.14328358208955
"IN","2020-03-14",-7.55102040816327,-4.77380952380952,-1.68197278911565,-3.63265306122449,-5.10204081632653,3.2687074829932
"IT","2020-03-14",-82.9435483870968,-44.9596774193548,-76.0806451612903,-74.5322580645161,-56.4677419354839,25.0322580645161
"NG","2020-03-14",0.5,0.815789473684211,2.94736842105263,-0.184210526315789,1.21052631578947,-0.315789473684211
"US","2020-03-14",-7.09281961471103,17.1856392294221,17.492119089317,-4.57618213660245,-1.83012259194396,2.83362521891419
"ZA","2020-03-14",-2.22222222222222,-0.444444444444444,-4.88888888888889,-9.77777777777778,3.66666666666667,-0.888888888888889
"AU","2020-03-15",-0.955555555555556,30.7333333333333,-2.35555555555556,-8.34444444444444,-1.15555555555556,2.73333333333333
"BR","2020-03-15",-8.48543689320388,5.68608414239482,-8.39805825242718,-7.40453074433657,-0.323624595469256,2.50161812297735
"GB","2020-03-15",-9.84962406015038,8.16541353383459,-4.25563909774436,-11.0714285714286,-4.12781954887218,1.81954887218045
"IN","2020-03-15",-4.54794520547945,0.273972602739726,-0.73972602739726,0.270547945205479,4.28938356164384,1.7208904109589
"IT","2020-03-15",-89.9426229508197,-65.7540983606557,-79.2049180327869,-79.6311475409836,-53.9098360655738,22.0491803278689
"NG","2020-03-15",-1.40625,-1.21875,1.59375,-2.28125,0.875,0.84375
"US","2020-03-15",-8.31835205992509,12.0393258426966,21.3220973782772,-6.9250936329588,-6.62734082397004,3.27902621722846
"ZA","2020-03-15",-7.77777777777778,-2.44444444444444,-13.4444444444444,-14.4444444444444,1.77777777777778,2
"AU","2020-03-16",-3.48461538461538,35.6846153846154,-13.7307692307692,0.0615384615384615,11.6692307692308,1.58461538461538
"BR","2020-03-16",-14.0384615384615,3.11538461538462,-19.4585798816568,-8.03846153846154,10.9704142011834,1.38461538461538
"GB","2020-03-16",-0.580745341614907,22.3695652173913,31.7204968944099,-10.0217391304348,-7.73913043478261,3.41925465838509
"IN","2020-03-16",-1.67572156196944,2.95415959252971,3.43972835314092,1.95755517826825,0.735144312393888,1.74872665534805
"IT","2020-03-16",-74.2380952380952,-38.4047619047619,-64.1349206349206,-72.1746031746032,-55.2539682539683,25.6825396825397
"NG","2020-03-16",-2.78787878787879,-1.24242424242424,-3.57575757575758,0.454545454545455,0.666666666666667,1
"US","2020-03-16",-5.70753064798599,22.6112084063047,9.16812609457093,-12.138353765324,-18.3152364273205,7.0630472854641
"ZA","2020-03-16",-10.8,0.3,-13.6,-12.3,2.6,3.1
"AU","2020-03-17",-5.24444444444444,35.1851851851852,-16.0592592592593,-8.34074074074074,5.03703703703704,3.45925925925926
"BR","2020-03-17",-19.8367346938776,5.04956268221574,-24.064139941691,-14.7521865889213,3.37900874635569,3.62390670553936
"GB","2020-03-17",-11.3154761904762,24.8392857142857,9.63690476190476,-21.2083333333333,-14.7113095238095,7.11011904761905
"IN","2020-03-17",-4.56196943972835,0.572156196943973,2.61969439728353,-1.60950764006791,-1.60611205432937,1.76230899830221
"IT","2020-03-17",-76.5433070866142,-43.3307086614173,-63.8897637795276,-73.0157480314961,-58.2913385826772,27.1574803149606
"NG","2020-03-17",-3.27777777777778,-1.08333333333333,-1.77777777777778,-2.08333333333333,0.416666666666667,0.888888888888889
"US","2020-03-17",-17.8196721311475,13.6848816029144,18.9435336976321,-15.5646630236794,-25.9143897996357,10.5191256830601
"ZA","2020-03-17",-13.3,-6.1,-12.3,-12.3,-0.9,3.8
"AU","2020-03-18",-6.76470588235294,32.625,-12.5,-11.6397058823529,1.70588235294118,4.98529411764706
"BR","2020-03-18",-27.1885714285714,3.89428571428571,-29.4857142857143,-21.0028571428571,-4.66571428571429,6.67714285714286
"GB","2020-03-18",-18.3700564971751,25.4435028248588,-2.59604519774011,-28.5790960451977,-21.6892655367232,10.1045197740113
"IN","2020-03-18",-4.67687074829932,2.32482993197279,1.71938775510204,-2.54421768707483,-0.562925170068027,2.56802721088435
"IT","2020-03-18",-77.9523809523809,-44.9761904761905,-67.9523809523809,-74.2857142857143,-59.0793650793651,28.0793650793651
"NG","2020-03-18",-2.97368421052632,1.81578947368421,-4.68421052631579,-2.73684210526316,0.157894736842105,1.26315789473684
"US","2020-03-18",-23.5419708029197,8.78649635036496,20.9835766423358,-18.7919708029197,-30.1697080291971,12.3576642335766
"ZA","2020-03-18",-12.1,-5.6,-8.3,-14.4,-5.5,5.7
"AU","2020-03-19",-10.0606060606061,23.8787878787879,-6.91666666666667,-13.8257575757576,-0.651515151515151,5.84848484848485
"BR","2020-03-19",-36.3714285714286,-1.01428571428571,-33.3228571428571,-29.82,-15.7857142857143,10.2485714285714
"GB","2020-03-19",-18.2274052478134,27.536443148688,4.26239067055394,-29.6530612244898,-25.9241982507289,11.3265306122449
"IN","2020-03-19",-7.39358108108108,2.15371621621622,-0.246621621621622,-6.71621621621622,-2.5,3.66722972972973
"IT","2020-03-19",-78.3412698412698,-45.5079365079365,-70.8015873015873,-75.4761904761905,-60.484126984127,29.2539682539683
"NG","2020-03-19",-2.5,4.75,-5.52777777777778,-3.02777777777778,-1.30555555555556,1.44444444444444
"US","2020-03-19",-28.517793594306,6.01957295373666,10.0355871886121,-24.5320284697509,-33.0355871886121,14.3879003558719
"ZA","2020-03-19",-14,-6.1,-5.3,-17.6,-11.9,7.6
"AU","2020-03-20",-11.544776119403,19.2388059701493,-3.7910447761194,-15.3358208955224,0.276119402985075,6.08208955223881
"BR","2020-03-20",-43.0467532467532,-1.98701298701299,-41.612987012987,-38.0987012987013,-18.374025974026,12.7324675324675
"GB","2020-03-20",-25.7787356321839,12.1091954022988,12.1206896551724,-31.9511494252874,-27.6408045977011,12.2614942528736
"IN","2020-03-20",-10.8189509306261,2.10998307952623,-2.87309644670051,-10.0998307952623,-4.37055837563452,5.03553299492386
"IT","2020-03-20",-79.3809523809524,-41.7857142857143,-74.7460317460317,-76.5396825396825,-61.0793650793651,30.7777777777778
"NG","2020-03-20",-2.86842105263158,5.15789473684211,-2.86842105263158,-2.13157894736842,1.52631578947368,1.5
"US","2020-03-20",-32.0762711864407,6.40508474576271,12.8440677966102,-26.6847457627119,-34.1881355932203,15.7966101694915
"ZA","2020-03-20",-13.4,-0.9,-8.2,-15.8,-13.4,6.9
"AU","2020-03-21",-15.6938775510204,11.7857142857143,-2.42857142857143,-18.8265306122449,-4.78571428571429,6.97959183673469
"BR","2020-03-21",-61.0512820512821,-15.3418803418803,-58.1481481481481,-50.4415954415954,-28.97150997151,15.7977207977208
"GB","2020-03-21",-46.5791245791246,4.25589225589226,8.87878787878788,-37.6767676767677,-24.3131313131313,10.3501683501683
"IN","2020-03-21",-19.6960950764007,-2.53989813242784,-10.3853989813243,-17.4516129032258,-8.58913412563667,6.51103565365025
"IT","2020-03-21",-85.6747967479675,-53.0325203252033,-83.6666666666667,-79.7317073170732,-61.4146341463415,26.7073170731707
"NG","2020-03-21",-6.3,0.95,-6.075,-4.35,0.2,1.7
"US","2020-03-21",-41.3425414364641,-2.74953959484346,17.6906077348066,-27.0589318600368,-24.1694290976059,10.9613259668508
"ZA","2020-03-21",-24.8888888888889,-8.11111111111111,-13.7777777777778,-21.7777777777778,-17.8888888888889,7.44444444444444
"AU","2020-03-22",-17.0875,13.6625,-9.5875,-27.125,-11.3375,6.725
"BR","2020-03-22",-73.0073800738007,-33.2435424354244,-70.0738007380074,-62.7084870848708,-33.4280442804428,17.0959409594096
"GB","2020-03-22",-55.9326923076923,-13.5096153846154,19.7307692307692,-37.0288461538462,-29.7403846153846,8.34615384615385
"IN","2020-03-22",-67.4964539007092,-68.4609929078014,-43.7145390070922,-65.4893617021277,-39.9219858156028,20.9804964539007
"IT","2020-03-22",-94.6581196581197,-88.5470085470085,-89.8205128205128,-86.3846153846154,-62.034188034188,24.3162393162393
"NG","2020-03-22",-13.1290322580645,-5.45161290322581,-8.45161290322581,-10.8387096774194,-4.06451612903226,5.67741935483871
"US","2020-03-22",-43.3879472693032,-12.8399246704331,8.87947269303202,-33.8662900188324,-30.5047080979284,10.0433145009416
"ZA","2020-03-22",-29.4444444444444,-11.3333333333333,-18.2222222222222,-32,-10,7.44444444444444
"AU","2020-03-23",-17.8682170542636,17.2325581395349,-19.968992248062,-26.7519379844961,-6.3953488372093,8.55038759689922
"BR","2020-03-23",-66.6578171091445,-28.2064896755162,-57.9321533923304,-60.7669616519174,-41.7758112094395,20.0589970501475
"GB","2020-03-23",-42.9451219512195,-6.6890243902439,7.23475609756098,-44.5274390243902,-44.3993902439024,16.9329268292683
"IN","2020-03-23",-40.7011884550085,-23.1765704584041,-19.7504244482173,-47.2071307300509,-33.4176570458404,15.4702886247878
"IT","2020-03-23",-79.5645161290323,-46.508064516129,-78.1854838709677,-79.2903225806452,-65.5725806451613,30.2741935483871
"NG","2020-03-23",-12.8055555555556,0.194444444444444,-13.5555555555556,-11.5833333333333,-9.5,6.86111111111111
"US","2020-03-23",-37.3462837837838,-9.9527027027027,-15.6689189189189,-34.8378378378378,-39.3564189189189,16.5945945945946
"ZA","2020-03-23",-18.9,-3.4,-8.8,-28.2,-18.7,9
"AU","2020-03-24",-30.1578947368421,2.83458646616541,-22.2255639097744,-37.0751879699248,-19.218045112782,13.015037593985
"BR","2020-03-24",-70.940119760479,-34.5119760479042,-60.7095808383234,-64.0538922155689,-49.1497005988024,21.997005988024
"GB","2020-03-24",-69.7218934911243,-23.3816568047337,-9.16863905325444,-58.4230769230769,-57.3520710059172,23.4260355029586
"IN","2020-03-24",-54.2023809523809,-41.9897959183673,-27.8775510204082,-57.9489795918367,-47.108843537415,19.9591836734694
"IT","2020-03-24",-81.16,-50.176,-77.392,-78.704,-67.08,31.368
"NG","2020-03-24",-20.3157894736842,-4.39473684210526,-19.8947368421053,-14.7631578947368,-19.9210526315789,11.4473684210526
"US","2020-03-24",-39.8347978910369,-12.6854130052724,2.94200351493849,-34.1616871704745,-43.4253075571177,18.3813708260105
"ZA","2020-03-24",-5.4,16.7,-10,-23,-18.4,7.1
"AU","2020-03-25",-31.3333333333333,3.32592592592593,-29.0666666666667,-41.7111111111111,-23.2888888888889,14.9481481481481
"BR","2020-03-25",-69.8308157099698,-32.8549848942598,-57.7764350453172,-64.0725075528701,-49.8429003021148,22.4652567975831
"GB","2020-03-25",-72.533527696793,-26.1049562682216,-5.71137026239067,-62.469387755102,-63.33527696793,25.9183673469388
"IN","2020-03-25",-66.333904109589,-59.2328767123288,-37.1986301369863,-68.4469178082192,-56.8321917808219,25.8116438356164
"IT","2020-03-25",-82.9758064516129,-53.0806451612903,-80.3951612903226,-80.2258064516129,-68.2016129032258,32.4354838709677
"NG","2020-03-25",-18.1282051282051,5.61538461538461,-18.1282051282051,-9.64102564102564,-23.0512820512821,11.1538461538462
"US","2020-03-25",-40.5045703839122,-14.109689213894,4.57769652650823,-36.3382084095064,-45.1572212065814,19.0274223034735
"ZA","2020-03-25",12.6,31.6,-5.6,-10.6,-20.8,5.3
"AU","2020-03-26",-34.5038759689922,0.844961240310077,-15.2325581395349,-44.1860465116279,-27.5116279069767,16.4573643410853
"BR","2020-03-26",-68.2084592145015,-30.9456193353474,-53.7039274924471,-63.4320241691843,-48.8731117824773,21.8972809667674
"GB","2020-03-26",-73.4550898203593,-28.1137724550898,-4.1437125748503,-64.2215568862275,-65.3473053892216,26.7994011976048
"IN","2020-03-26",-66.174358974359,-58.8358974358974,-36.5316239316239,-68.6136752136752,-55.5333333333333,26.0205128205128
"IT","2020-03-26",-83.7741935483871,-53.5887096774194,-82,-81.5483870967742,-70.1693548387097,34.1048387096774
"NG","2020-03-26",-28.0263157894737,-10.6842105263158,-25.1842105263158,-20.9736842105263,-32.1578947368421,15.5263157894737
"US","2020-03-26",-40.9497206703911,-14.096834264432,19.6554934823091,-37.6722532588454,-45.877094972067,19.3836126629423
"ZA","2020-03-26",18.3,54.5,-1.9,-14.9,-28.2,4
"AU","2020-03-27",-35.1627906976744,2.10852713178295,-12.3953488372093,-44.4961240310078,-26.7131782945736,17.1782945736434
"BR","2020-03-27",-67.0255681818182,-28.4772727272727,-53.9147727272727,-62.8181818181818,-45.8068181818182,22.4715909090909
"GB","2020-03-27",-75.533527696793,-29.3702623906706,-17.9475218658892,-65.731778425656,-65.4518950437318,27.6880466472303
